"COD_ESTUDIANTE","ANIO","TERMINO","DENOMINADOR","NUMERADOR"
"202213898","2023","1S",45,323.01
"202214524","2023","1S",45,308.79
"202214581","2023","1S",45,311.76
"202214722","2023","1S",45,245.88
"202214862","2023","1S",45,276.12
"202214912","2023","1S",45,295.65
"202215109","2023","1S",45,408.96
"202215307","2023","1S",45,233.91
"202215356","2023","1S",45,269.91
"202215554","2023","1S",45,276.93
"202215612","2023","1S",45,328.62
"202215976","2023","1S",45,270.81
"200102978","2023","1S",48,378.72
"202104451","2023","1S",48,264.45
"202205399","2023","1S",48,250.26
"202207262","2023","1S",48,385.86
"202207312","2023","1S",48,275.94
"202208021","2023","1S",48,405.72
"202208518","2023","1S",48,328.26
"202208526","2023","1S",48,381.96
"202208575","2023","1S",48,362.55
"202208781","2023","1S",48,336.72
"202208856","2023","1S",48,379.92
"202208948","2023","1S",48,379.02
"202209094","2023","1S",48,327.18
"202209292","2023","1S",48,304.14
"202209573","2023","1S",48,393.39
"202209755","2023","1S",48,338.82
"202209862","2023","1S",48,428.34
"202209920","2023","1S",48,403.23
"202210068","2023","1S",48,336.27
"202210134","2023","1S",48,393.42
"202210191","2023","1S",48,355.74
"202210308","2023","1S",48,405.69
"202210357","2023","1S",48,381.84
"202210407","2023","1S",48,409.59
"202210498","2023","1S",48,422.58
"202210555","2023","1S",48,379.92
"202210696","2023","1S",48,293.79
"202210753","2023","1S",48,366.03
"202210803","2023","1S",48,342.81
"202211033","2023","1S",48,390.48
"202211439","2023","1S",48,348.33
"202211942","2023","1S",48,283.23
"202212023","2023","1S",48,347.52
"202212460","2023","1S",48,359.76
"202213716","2023","1S",48,386.67
"202213724","2023","1S",48,293.49
"202213740","2023","1S",48,344.04
"202213955","2023","1S",48,285.90
"202214433","2023","1S",48,340.47
"202214482","2023","1S",48,294.93
"202107314","2023","1S",51,339.57
"202200234","2023","1S",51,291.12
"202200564","2023","1S",51,364.47
"202201901","2023","1S",51,343.32
"202202131","2023","1S",51,298.77
"202203113","2023","1S",51,336.54
"202205514","2023","1S",51,219.93
"202206025","2023","1S",51,238.26
"202207114","2023","1S",51,414.21
"202207148","2023","1S",51,412.38
"202207304","2023","1S",51,367.26
"202207387","2023","1S",51,404.31
"202207452","2023","1S",51,382.65
"202207759","2023","1S",51,324.00
"202207858","2023","1S",51,263.55
"202208062","2023","1S",51,406.23
"202208906","2023","1S",51,335.82
"202208955","2023","1S",51,327.87
"202209037","2023","1S",51,416.04
"202210795","2023","1S",51,325.68
"202212080","2023","1S",51,418.59
"202212510","2023","1S",51,440.88
"202213534","2023","1S",51,331.41
"202213930","2023","1S",51,309.75
"202214003","2023","1S",51,359.07
"202214110","2023","1S",51,343.17
"202214292","2023","1S",51,291.60
"202214490","2023","1S",51,359.13
"202214599","2023","1S",51,343.47
"202215505","2023","1S",51,391.74
"202215802","2023","1S",51,404.58
"202215851","2023","1S",51,326.61
"199722414","2023","1S",54,434.61
"200414019","2023","1S",54,232.92
"202005617","2023","1S",54,272.49
"202107421","2023","1S",54,312.60
"202200366","2023","1S",54,257.55
"202202529","2023","1S",54,310.47
"202203188","2023","1S",54,334.35
"202203295","2023","1S",54,280.44
"202205050","2023","1S",54,401.25
"202205977","2023","1S",54,371.79
"202206629","2023","1S",54,309.87
"202206801","2023","1S",54,265.92
"202207072","2023","1S",54,406.59
"202207320","2023","1S",54,328.98
"202207379","2023","1S",54,357.84
"202207569","2023","1S",54,348.99
"202208286","2023","1S",54,396.60
"202208443","2023","1S",54,434.91
"202209110","2023","1S",54,335.79
"202209318","2023","1S",54,385.80
"202209458","2023","1S",54,381.27
"202209698","2023","1S",54,433.32
"202209714","2023","1S",54,407.01
"202209789","2023","1S",54,346.53
"202210688","2023","1S",54,420.99
"202210811","2023","1S",54,364.53
"202211249","2023","1S",54,359.16
"202211371","2023","1S",54,390.00
"202211421","2023","1S",54,392.13
"202212759","2023","1S",54,293.79
"202212833","2023","1S",54,373.53
"202212874","2023","1S",54,413.79
"202212908","2023","1S",54,308.61
"202212916","2023","1S",54,369.24
"202213294","2023","1S",54,338.55
"202214227","2023","1S",54,399.90
"202214375","2023","1S",54,440.10
"202214409","2023","1S",54,437.16
"202214557","2023","1S",54,338.70
"202214565","2023","1S",54,308.70
"202214573","2023","1S",54,399.66
"202214680","2023","1S",54,254.73
"202214920","2023","1S",54,443.73
"202214953","2023","1S",54,372.18
"202215117","2023","1S",54,429.99
"202215208","2023","1S",54,389.55
"202215562","2023","1S",54,265.20
"202216040","2023","1S",54,454.32
"202216081","2023","1S",54,402.78
"201106067","2023","1S",55,304.00
"202102109","2023","1S",57,356.31
"202108080","2023","1S",57,248.46
"202108692","2023","1S",57,290.79
"202112074","2023","1S",57,213.00
"202200036","2023","1S",57,372.18
"202200044","2023","1S",57,423.96
"202200267","2023","1S",57,322.26
"202200275","2023","1S",57,353.22
"202200291","2023","1S",57,371.97
"202201497","2023","1S",57,278.79
"202202164","2023","1S",57,382.50
"202202362","2023","1S",57,389.88
"202203501","2023","1S",57,342.24
"202203634","2023","1S",57,314.88
"202203733","2023","1S",57,443.61
"202203972","2023","1S",57,356.88
"202205183","2023","1S",57,330.30
"202205340","2023","1S",57,284.34
"202205415","2023","1S",57,393.72
"202205811","2023","1S",57,335.94
"202206108","2023","1S",57,398.64
"202206447","2023","1S",57,351.45
"202207429","2023","1S",57,473.61
"202207502","2023","1S",57,464.49
"202207825","2023","1S",57,442.95
"202208393","2023","1S",57,477.96
"202208542","2023","1S",57,431.97
"202208864","2023","1S",57,374.31
"202208872","2023","1S",57,397.80
"202208971","2023","1S",57,363.90
"202209003","2023","1S",57,425.88
"202209193","2023","1S",57,383.10
"202209409","2023","1S",57,438.81
"202210183","2023","1S",57,361.83
"202210613","2023","1S",57,461.46
"202210720","2023","1S",57,340.65
"202210779","2023","1S",57,483.06
"202210845","2023","1S",57,414.45
"202210936","2023","1S",57,391.14
"202211132","2023","1S",57,495.84
"202211199","2023","1S",57,467.04
"202211322","2023","1S",57,448.20
"202211702","2023","1S",57,447.27
"202211868","2023","1S",57,454.26
"202212171","2023","1S",57,419.58
"202212353","2023","1S",57,409.71
"202212387","2023","1S",57,403.29
"202212585","2023","1S",57,469.50
"202212825","2023","1S",57,433.62
"202212882","2023","1S",57,288.36
"202213005","2023","1S",57,416.07
"202213013","2023","1S",57,396.45
"202213047","2023","1S",57,380.70
"202213070","2023","1S",57,367.44
"202213112","2023","1S",57,384.06
"202213187","2023","1S",57,449.07
"202213443","2023","1S",57,444.27
"202214383","2023","1S",57,399.39
"202214771","2023","1S",57,360.72
"202216008","2023","1S",57,409.83
"202216156","2023","1S",57,450.99
"202216180","2023","1S",57,366.27
"201805041","2023","1S",60,353.94
"201903325","2023","1S",60,184.05
"201917507","2023","1S",60,262.92
"202010542","2023","1S",60,207.66
"202104873","2023","1S",60,261.51
"202107637","2023","1S",60,415.53
"202200168","2023","1S",60,422.40
"202200762","2023","1S",60,379.74
"202201034","2023","1S",60,347.58
"202201745","2023","1S",60,457.92
"202201778","2023","1S",60,291.42
"202202198","2023","1S",60,413.85
"202202255","2023","1S",60,371.22
"202202263","2023","1S",60,446.34
"202202339","2023","1S",60,396.30
"202202545","2023","1S",60,382.05
"202202776","2023","1S",60,348.12
"202203881","2023","1S",60,429.27
"202204178","2023","1S",60,337.59
"202204509","2023","1S",60,359.76
"202204582","2023","1S",60,416.88
"202205159","2023","1S",60,371.76
"202205365","2023","1S",60,260.40
"202205589","2023","1S",60,418.41
"202205605","2023","1S",60,323.40
"202205753","2023","1S",60,468.81
"202206355","2023","1S",60,370.47
"202206389","2023","1S",60,404.19
"202206488","2023","1S",60,388.92
"202206843","2023","1S",60,333.36
"202207023","2023","1S",60,345.72
"202207205","2023","1S",60,419.64
"202207742","2023","1S",60,405.21
"202208195","2023","1S",60,446.16
"202208211","2023","1S",60,480.12
"202209029","2023","1S",60,422.25
"202209169","2023","1S",60,441.39
"202209888","2023","1S",60,458.76
"202209961","2023","1S",60,488.55
"202209979","2023","1S",60,402.24
"202210282","2023","1S",60,512.49
"202210373","2023","1S",60,457.62
"202210530","2023","1S",60,505.53
"202210662","2023","1S",60,455.67
"202211280","2023","1S",60,425.82
"202211876","2023","1S",60,448.53
"202212775","2023","1S",60,425.25
"202212858","2023","1S",60,463.35
"202213419","2023","1S",60,423.81
"202213757","2023","1S",60,431.97
"202214243","2023","1S",60,391.65
"202214458","2023","1S",60,435.93
"202214995","2023","1S",60,363.39
"202215174","2023","1S",60,431.28
"202216198","2023","1S",60,367.83
"202004909","2023","1S",63,347.55
"202005633","2023","1S",63,401.22
"202012480","2023","1S",63,339.99
"202100269","2023","1S",63,384.30
"202108098","2023","1S",63,378.33
"202108619","2023","1S",63,437.10
"202200051","2023","1S",63,327.69
"202200093","2023","1S",63,474.93
"202200127","2023","1S",63,278.52
"202200218","2023","1S",63,465.33
"202200788","2023","1S",63,433.95
"202201091","2023","1S",63,447.96
"202201232","2023","1S",63,452.28
"202201562","2023","1S",63,484.05
"202202073","2023","1S",63,479.58
"202202354","2023","1S",63,416.88
"202202412","2023","1S",63,291.12
"202202420","2023","1S",63,492.72
"202202537","2023","1S",63,326.58
"202203121","2023","1S",63,429.21
"202203220","2023","1S",63,249.03
"202203584","2023","1S",63,443.58
"202203683","2023","1S",63,400.02
"202204319","2023","1S",63,267.84
"202204996","2023","1S",63,544.65
"202205027","2023","1S",63,444.51
"202205373","2023","1S",63,346.35
